Student_ID,Date,Subject,Attendance_Status
S01564,09/02/2025,Arabic,Present
S01564,28/08/2024,Arabic,Excused
S01564,03/01/2025,Arabic,Absnt
S01564,17/07/2024,Arabic,Excused
S01565,02/12/2024,Arabic,Absnt
S01565,16/12/2024,Arabic,Present
S01565,28/09/2024,Arabic,Absent
S01565,24/04/2024,Arabic,Present
S01565,16/03/2024,Arabic,Present
S01566,19/11/2024,Arabic,Late
S01566,28/06/2024,Arabic,Present
S01567,29/10/2024,Arabic,Late
S01567,05/03/2025,Arabic,Present
S01567,08/02/2025,Arabic,Late
S01567,20/12/2024,Arabic,Present
S01568,26/05/2024,Arabic,Excused
S01568,10/04/2024,Arabic,Present
S01568,04/10/2024,Arabic,Left Early
S01568,31/07/2024,Arabic,Excused
S01568,14/04/2024,Arabic,Absnt
S01569,10/10/2024,Arabic,Excused
S01569,04/03/2025,Arabic,Late
S01569,12/12/2024,Arabic,Present
S01569,20/04/2024,Arabic,Present
S01569,25/09/2024,Arabic,Absnt
S01570,26/10/2024,Arabic,Present
S01570,04/09/2024,Arabic,Late
S01570,29/07/2024,Arabic,Late
S01570,22/07/2024,Arabic,Absnt
S01570,11/06/2024,Arabic,Present
S01571,03/03/2025,Arabic,Left Early
S01571,28/09/2024,Arabic,Present
S01571,30/04/2024,Arabic,Absnt
S01571,28/07/2024,Arabic,Late
S01571,10/05/2024,Arabic,Late
S01571,18/09/2024,Arabic,Left Early
S01571,21/06/2024,Arabic,Late
S01571,14/02/2025,Arabic,Late
S01572,05/07/2024,Arabic,Present
S01572,16/01/2025,Arabic,Left Early
S01572,04/10/2024,Arabic,Excused
S01572,06/12/2024,Arabic,Left Early
S01573,09/09/2024,Arabic,Present
S01573,10/03/2024,Arabic,Late
S01573,04/08/2024,Arabic,Late
S01573,11/04/2024,Arabic,Absnt
S01573,03/06/2024,Arabic,Excused
S01574,28/06/2024,Arabic,Late
S01574,10/06/2024,Arabic,Present
S01574,24/12/2024,Arabic,Absent
S01574,13/01/2025,Arabic,Absent
S01574,13/06/2024,Arabic,Late
S01575,18/09/2024,Arabic,Left Early
S01575,30/08/2024,Arabic,Absent
S01575,13/10/2024,Arabic,Excused
S01576,30/01/2025,Arabic,Absent
S01576,17/11/2024,Arabic,Absent
S01576,23/04/2024,Arabic,Present
S01576,12/05/2024,Arabic,Absnt
S01576,24/11/2024,Arabic,Late
S01576,19/09/2024,Arabic,Absnt
S01577,26/01/2025,Arabic,Present
S01577,25/11/2024,Arabic,Left Early
S01577,02/10/2024,Arabic,Absent
S01577,11/02/2025,Arabic,Excused
S01577,23/09/2024,Arabic,Excused
S01577,24/01/2025,Arabic,Left Early
S01577,09/05/2024,Arabic,Left Early
S01578,07/11/2024,Arabic,Absnt
S01578,22/03/2024,Arabic,Present
S01578,25/09/2024,Arabic,Present
S01578,01/07/2024,Arabic,Late
S01578,03/04/2024,Arabic,Late
S01579,21/04/2024,Arabic,Absent
S01580,18/11/2024,Arabic,Late
S01580,20/12/2024,Arabic,Left Early
S01580,02/02/2025,Arabic,Present
S01580,02/07/2024,Arabic,Left Early
S01580,11/03/2024,Arabic,Late
S01580,28/11/2024,Arabic,Present
S01580,21/10/2024,Arabic,Late
S01581,13/10/2024,Arabic,Left Early
S01581,15/10/2024,Arabic,Left Early
S01581,13/11/2024,Arabic,Absent
S01581,01/04/2024,Arabic,Absent
S01581,24/09/2024,Arabic,Present
S01581,02/11/2024,Arabic,Absent
S01581,26/11/2024,Arabic,Present
S01582,06/11/2024,Arabic,Present
S01582,10/03/2024,Arabic,Absent
S01583,03/12/2024,Arabic,Absnt
S01584,13/12/2024,Arabic,Absent
S01584,21/04/2024,Arabic,Present
S01584,18/10/2024,Arabic,Late
S01584,17/10/2024,Arabic,Present
S01585,24/02/2025,Arabic,Absnt
S01585,01/12/2024,Arabic,Present
S01585,23/11/2024,Arabic,Present
S01585,10/01/2025,Arabic,Excused
S01585,17/04/2024,Arabic,Late
S01585,16/04/2024,Arabic,Left Early
S01585,13/02/2025,Arabic,Left Early
S01586,01/07/2024,Arabic,Absent
S01586,31/10/2024,Arabic,Present
S01587,28/01/2025,Arabic,Left Early
S01587,15/06/2024,Arabic,Left Early
S01587,09/10/2024,Arabic,Absent
S01587,14/03/2024,Arabic,Absent
S01588,17/02/2025,Arabic,Excused
S01588,03/04/2024,Arabic,Excused
S01588,08/10/2024,Arabic,Excused
S01589,29/08/2024,Arabic,Present
S01589,25/08/2024,Arabic,Left Early
S01589,06/12/2024,Arabic,Excused
S01589,21/11/2024,Arabic,Present
S01590,09/03/2025,Arabic,Late
S01590,29/08/2024,Arabic,Present
S01590,28/09/2024,Arabic,Left Early
S01591,21/01/2025,Arabic,Present
S01591,12/07/2024,Arabic,Absnt
S01591,07/08/2024,Arabic,Absent
S01591,23/06/2024,Arabic,Absnt
S01591,12/10/2024,Arabic,Excused
S01592,22/07/2024,Arabic,Left Early
S01592,08/04/2024,Arabic,Late
S01592,24/07/2024,Arabic,Present
S01592,14/06/2024,Arabic,Absnt
S01593,30/06/2024,Arabic,Left Early
S01593,19/09/2024,Arabic,Present
S01593,27/02/2025,Arabic,Late
S01593,04/06/2024,Arabic,Present
S01593,05/01/2025,Arabic,Excused
S01593,10/02/2025,Arabic,Left Early
S01594,07/08/2024,Arabic,Left Early
S01594,30/04/2024,Arabic,Late
S01594,11/01/2025,Arabic,Late
S01594,22/06/2024,Arabic,Left Early
S01595,27/10/2024,Arabic,Present
S01595,10/07/2024,Arabic,Late
S01595,20/09/2024,Arabic,Absnt
S01595,09/07/2024,Arabic,Absent
S01595,03/04/2024,Arabic,Late
S01596,25/07/2024,Arabic,Absent
S01596,12/10/2024,Arabic,Excused
S01596,11/05/2024,Arabic,Present
S01596,28/10/2024,Arabic,Absnt
S01596,12/12/2024,Arabic,Absnt
S01596,17/09/2024,Arabic,Present
S01596,18/07/2024,Arabic,Excused
S01596,04/11/2024,Arabic,Absnt
S01596,26/04/2024,Arabic,Present
S01596,09/07/2024,Arabic,Late
S01596,25/12/2024,Arabic,Absnt
S01596,22/11/2024,Arabic,Present
S01596,12/02/2025,Arabic,Present
S01597,10/01/2025,Arabic,Absent
S01597,22/07/2024,Arabic,Absnt
S01597,10/07/2024,Arabic,Present
S01597,21/07/2024,Arabic,Late
S01598,14/06/2024,Arabic,Absnt
S01598,26/12/2024,Arabic,Late
S01598,19/05/2024,Arabic,Absent
S01599,10/02/2025,Arabic,Late
S01599,01/06/2024,Arabic,Absent
S01599,22/11/2024,Arabic,Excused
S01599,06/04/2024,Arabic,Left Early
S01599,02/07/2024,Arabic,Left Early
S01599,26/04/2024,Arabic,Absnt
S01600,10/11/2024,Arabic,Excused
S01600,21/03/2024,Arabic,Absent
S01600,22/09/2024,Arabic,Present
S01601,07/01/2025,Arabic,Present
S01602,21/06/2024,Arabic,Present
S01602,04/03/2025,Arabic,Left Early
S01602,07/07/2024,Arabic,Absnt
S01602,02/10/2024,Arabic,Absent
S01602,20/09/2024,Arabic,Left Early
S01602,03/04/2024,Arabic,Left Early
S01602,22/05/2024,Arabic,Late
S01602,04/01/2025,Arabic,Present
S01602,04/02/2025,Arabic,Present
S01602,10/09/2024,Arabic,Absent
S01603,28/04/2024,Arabic,Present
S01603,03/03/2025,Arabic,Absent
S01603,29/12/2024,Arabic,Absnt
S01603,01/03/2025,Arabic,Late
S01603,01/09/2024,Arabic,Absent
S01603,26/11/2024,Arabic,Present
S01603,18/02/2025,Arabic,Left Early
S01603,16/04/2024,Arabic,Absnt
S01604,15/02/2025,Arabic,Left Early
S01604,07/06/2024,Arabic,Absent
S01604,05/05/2024,Arabic,Present
S01604,31/12/2024,Arabic,Present
S01604,29/09/2024,Arabic,Late
S01604,07/05/2024,Arabic,Absnt
S01604,19/05/2024,Arabic,Late
S01604,18/03/2024,Arabic,Absnt
S01605,13/08/2024,Arabic,Absent
S01605,08/06/2024,Arabic,Absnt
S01605,10/01/2025,Arabic,Absnt
S01606,31/03/2024,Arabic,Left Early
S01607,07/02/2025,Arabic,Absnt
S01607,08/06/2024,Arabic,Late
S01607,13/05/2024,Arabic,Present
S01607,25/07/2024,Arabic,Late
S01607,02/12/2024,Arabic,Late
S01607,21/04/2024,Arabic,Absnt
S01607,02/05/2024,Arabic,Present
S01608,20/05/2024,Arabic,Excused
S01608,28/02/2025,Arabic,Late
S01608,08/07/2024,Arabic,Excused
S01608,25/03/2024,Arabic,Excused
S01609,17/07/2024,Arabic,Present
S01609,20/09/2024,Arabic,Present
S01609,26/03/2024,Arabic,Left Early
S01609,15/01/2025,Arabic,Excused
S01609,20/01/2025,Arabic,Present
S01609,30/03/2024,Arabic,Excused
S01609,24/05/2024,Arabic,Late
S01609,18/08/2024,Arabic,Late
S01610,17/08/2024,Arabic,Excused
S01610,30/01/2025,Arabic,Late
S01610,05/12/2024,Arabic,Absent
S01610,12/04/2024,Arabic,Present
S01611,07/10/2024,Arabic,Excused
S01611,07/10/2024,Arabic,Absnt
S01611,01/06/2024,Arabic,Absent
S01611,11/10/2024,Arabic,Absent
S01611,12/10/2024,Arabic,Present
S01611,13/03/2024,Arabic,Late
S01612,06/07/2024,Arabic,Present
S01612,20/12/2024,Arabic,Present
S01612,19/12/2024,Arabic,Present
S01612,28/11/2024,Arabic,Excused
S01612,22/03/2024,Arabic,Present
S01613,28/06/2024,Arabic,Present
S01613,29/04/2024,Arabic,Absnt
S01613,24/02/2025,Arabic,Left Early
S01614,10/11/2024,Arabic,Absnt
S01614,28/09/2024,Arabic,Absnt
S01614,28/10/2024,Arabic,Excused
S01615,15/09/2024,Arabic,Present
S01615,28/01/2025,Arabic,Left Early
S01615,17/01/2025,Arabic,Excused
S01615,13/05/2024,Arabic,Absnt
S01616,03/11/2024,Arabic,Late
S01616,06/06/2024,Arabic,Absnt
S01616,29/03/2024,Arabic,Present
S01616,29/03/2024,Arabic,Absent
S01617,03/07/2024,Arabic,Late
S01617,22/08/2024,Arabic,Late
S01617,01/09/2024,Arabic,Left Early
S01617,14/09/2024,Arabic,Present
S01618,20/03/2024,Arabic,Absnt
S01618,17/04/2024,Arabic,Excused
S01618,21/05/2024,Arabic,Absent
S01618,06/03/2025,Arabic,Left Early
S01618,04/05/2024,Arabic,Present
S01618,08/08/2024,Arabic,Late
S01619,11/06/2024,Arabic,Present
S01619,03/01/2025,Arabic,Excused
S01619,30/05/2024,Arabic,Excused
S01620,15/05/2024,Arabic,Absnt
S01620,07/09/2024,Arabic,Late
S01620,08/04/2024,Arabic,Present
S01620,30/08/2024,Arabic,Present
S01620,27/07/2024,Arabic,Absent
S01620,04/03/2025,Arabic,Present
S01620,03/02/2025,Arabic,Absnt
S01620,21/12/2024,Arabic,Left Early
S01620,03/04/2024,Arabic,Present
S01621,15/07/2024,Arabic,Late
S01621,23/06/2024,Arabic,Absnt
S01621,25/01/2025,Arabic,Late
S01622,23/10/2024,Arabic,Absnt
S01622,02/04/2024,Arabic,Late
S01622,02/02/2025,Arabic,Present
S01623,22/04/2024,Arabic,Late
S01623,23/04/2024,Arabic,Excused
S01623,05/08/2024,Arabic,Excused
S01623,22/04/2024,Arabic,Late
S01623,09/06/2024,Arabic,Excused
S01623,25/06/2024,Arabic,Excused
S01624,27/04/2024,Arabic,Present
S01624,01/02/2025,Arabic,Present
S01624,01/12/2024,Arabic,Late
S01624,25/08/2024,Arabic,Excused
S01625,21/11/2024,Arabic,Present
S01625,25/10/2024,Arabic,Present
S01625,03/02/2025,Arabic,Excused
S01625,26/11/2024,Arabic,Late
S01625,26/11/2024,Arabic,Absnt
S01625,07/01/2025,Arabic,Absent
S01625,12/11/2024,Arabic,Late
S01625,30/01/2025,Arabic,Late
S01625,05/07/2024,Arabic,Excused
S01626,30/05/2024,Arabic,Left Early
S01626,16/04/2024,Arabic,Absnt
S01626,04/03/2025,Arabic,Left Early
S01626,10/05/2024,Arabic,Present
S01626,23/03/2024,Arabic,Left Early
S01627,29/09/2024,Arabic,Present
S01627,14/06/2024,Arabic,Left Early
S01627,19/05/2024,Arabic,Absnt
S01628,23/02/2025,Arabic,Left Early
S01628,08/05/2024,Arabic,Absent
S01628,02/01/2025,Arabic,Absent
S01628,20/06/2024,Arabic,Late
S01628,10/01/2025,Arabic,Absent
S01629,12/07/2024,Arabic,Absnt
S01629,26/06/2024,Arabic,Absent
S01630,18/04/2024,Arabic,Excused
S01630,02/01/2025,Arabic,Late
S01630,29/08/2024,Arabic,Late
S01630,12/10/2024,Arabic,Absent
S01630,07/02/2025,Arabic,Absnt
S01630,11/12/2024,Arabic,Late
S01631,03/02/2025,Arabic,Present
S01631,02/01/2025,Arabic,Late
S01631,13/10/2024,Arabic,Left Early
S01631,16/05/2024,Arabic,Left Early
S01632,05/12/2024,Arabic,Present
S01632,13/05/2024,Arabic,Late
S01632,08/11/2024,Arabic,Late
S01632,18/09/2024,Arabic,Present
S01632,24/01/2025,Arabic,Late
S01633,28/08/2024,Arabic,Present
S01633,02/05/2024,Arabic,Absnt
S01633,13/07/2024,Arabic,Present
S01633,26/09/2024,Arabic,Absent
S01633,01/02/2025,Arabic,Left Early
S01633,27/08/2024,Arabic,Late
S01634,07/06/2024,Arabic,Excused
S01634,13/06/2024,Arabic,Absent
S01634,25/09/2024,Arabic,Excused
S01634,16/01/2025,Arabic,Left Early
S01634,29/04/2024,Arabic,Left Early
S01635,13/01/2025,Arabic,Late
S01635,29/10/2024,Arabic,Present
S01635,07/09/2024,Arabic,Late
S01635,18/09/2024,Arabic,Absent
S01636,16/05/2024,Arabic,Absnt
S01636,11/02/2025,Arabic,Excused
S01636,19/05/2024,Arabic,Absent
S01636,09/11/2024,Arabic,Excused
S01636,25/03/2024,Arabic,Excused
S01636,30/10/2024,Arabic,Absent
S01637,30/01/2025,Arabic,Absnt
S01637,01/05/2024,Arabic,Late
S01637,02/01/2025,Arabic,Left Early
S01637,25/08/2024,Arabic,Left Early
S01637,31/01/2025,Arabic,Present
S01638,11/10/2024,Arabic,Absent
S01638,26/09/2024,Arabic,Present
S01639,05/09/2024,Arabic,Present
S01639,03/02/2025,Arabic,Absnt
S01639,17/04/2024,Arabic,Late
S01639,20/05/2024,Arabic,Left Early
S01639,28/11/2024,Arabic,Present
S01639,03/02/2025,Arabic,Late
S01639,25/08/2024,Arabic,Present
S01639,06/04/2024,Arabic,Late
S01639,01/08/2024,Arabic,Present
S01640,30/01/2025,Arabic,Absent
S01641,14/02/2025,Arabic,Present
S01641,26/01/2025,Arabic,Excused
S01641,11/07/2024,Arabic,Excused
S01642,15/11/2024,Arabic,Absent
S01642,02/06/2024,Arabic,Absent
S01642,22/11/2024,Arabic,Absent
S01642,22/02/2025,Arabic,Late
S01643,20/01/2025,Arabic,Late
S01643,18/02/2025,Arabic,Present
S01643,16/02/2025,Arabic,Absnt
S01643,10/01/2025,Arabic,Present
S01643,20/08/2024,Arabic,Late
S01643,14/04/2024,Arabic,Late
S01644,12/10/2024,Arabic,Left Early
S01644,21/02/2025,Arabic,Late
S01645,13/11/2024,Arabic,Late
S01645,02/07/2024,Arabic,Late
S01645,11/09/2024,Arabic,Absnt
S01645,02/02/2025,Arabic,Present
S01645,17/09/2024,Arabic,Present
S01645,10/07/2024,Arabic,Left Early
S01646,03/05/2024,Arabic,Absent
S01646,07/01/2025,Arabic,Present
S01646,25/02/2025,Arabic,Excused
S01647,24/12/2024,Arabic,Late
S01647,22/06/2024,Arabic,Absnt
S01647,20/09/2024,Arabic,Present
S01647,30/12/2024,Arabic,Absent
S01648,11/02/2025,Arabic,Late
S01648,02/12/2024,Arabic,Absent
S01648,02/08/2024,Arabic,Excused
S01648,19/04/2024,Arabic,Left Early
S01648,13/08/2024,Arabic,Absnt
S01649,31/12/2024,Arabic,Present
S01649,31/01/2025,Arabic,Excused
S01650,08/05/2024,Arabic,Late
S01650,20/03/2024,Arabic,Present
S01650,28/02/2025,Arabic,Late
S01650,19/08/2024,Arabic,Late
S01650,28/03/2024,Arabic,Excused
S01651,20/09/2024,Arabic,Present
S01651,06/06/2024,Arabic,Left Early
S01651,21/03/2024,Arabic,Absent
S01651,18/06/2024,Arabic,Absnt
S01651,14/09/2024,Arabic,Absnt
S01652,12/09/2024,Arabic,Present
S01652,13/02/2025,Arabic,Present
S01652,02/12/2024,Arabic,Left Early
S01652,20/07/2024,Arabic,Late
S01652,26/04/2024,Arabic,Excused
S01652,23/02/2025,Arabic,Present
S01652,15/12/2024,Arabic,Left Early
S01653,22/09/2024,Arabic,Present
S01653,10/02/2025,Arabic,Late
S01653,02/11/2024,Arabic,Absnt
S01653,30/03/2024,Arabic,Left Early
S01653,24/08/2024,Arabic,Present
S01653,03/08/2024,Arabic,Absent
S01653,05/04/2024,Arabic,Present
S01653,03/01/2025,Arabic,Left Early
S01653,25/02/2025,Arabic,Late
S01653,28/12/2024,Arabic,Present
S01654,06/04/2024,Arabic,Absent
S01654,22/07/2024,Arabic,Present
S01654,15/08/2024,Arabic,Present
S01655,27/08/2024,Arabic,Present
S01655,13/08/2024,Arabic,Late
S01655,25/04/2024,Arabic,Absent
S01655,12/08/2024,Arabic,Excused
S01656,05/07/2024,Arabic,Late
S01656,07/06/2024,Arabic,Absent
S01656,16/12/2024,Arabic,Present
S01656,04/12/2024,Arabic,Absnt
S01656,15/05/2024,Arabic,Left Early
S01656,25/06/2024,Arabic,Left Early
S01657,26/05/2024,Arabic,Late
S01657,10/07/2024,Arabic,Excused
S01657,26/12/2024,Arabic,Left Early
S01658,30/05/2024,Arabic,Present
S01658,16/05/2024,Arabic,Excused
S01658,16/01/2025,Arabic,Present
S01659,13/03/2024,Arabic,Present
S01659,29/10/2024,Arabic,Absent
S01659,14/03/2024,Arabic,Absnt
S01659,25/08/2024,Arabic,Late
S01659,07/02/2025,Arabic,Late
S01660,04/01/2025,Arabic,Late
S01660,13/04/2024,Arabic,Absnt
S01660,30/03/2024,Arabic,Absent
S01660,22/06/2024,Arabic,Absent
S01660,27/03/2024,Arabic,Late
S01660,15/08/2024,Arabic,Late
S01661,12/10/2024,Arabic,Present
S01661,09/06/2024,Arabic,Late
S01661,10/07/2024,Arabic,Absent
S01661,29/06/2024,Arabic,Present
S01661,13/09/2024,Arabic,Late
S01661,24/11/2024,Arabic,Present
S01662,18/12/2024,Arabic,Present
S01662,15/09/2024,Arabic,Late
S01662,11/11/2024,Arabic,Present
S01663,25/04/2024,Arabic,Left Early
S01663,07/03/2025,Arabic,Left Early
S01664,16/03/2024,Arabic,Late
S01664,18/01/2025,Arabic,Late
S01664,18/08/2024,Arabic,Excused
S01664,18/12/2024,Arabic,Present
S01664,28/07/2024,Arabic,Present
S01664,04/05/2024,Arabic,Absnt
S01664,01/07/2024,Arabic,Late
S01665,24/11/2024,Arabic,Absnt
S01666,19/04/2024,Arabic,Absent
S01666,19/03/2024,Arabic,Present
S01666,29/03/2024,Arabic,Present
S01667,02/05/2024,Arabic,Left Early
S01667,23/05/2024,Arabic,Absnt
S01667,26/06/2024,Arabic,Left Early
S01667,09/09/2024,Arabic,Left Early
S01667,16/03/2024,Arabic,Late
S01668,06/09/2024,Arabic,Excused
S01668,16/08/2024,Arabic,Late
S01668,01/06/2024,Arabic,Absent
S01668,14/10/2024,Arabic,Present
S01669,06/01/2025,Arabic,Late
S01669,23/01/2025,Arabic,Late
S01669,10/07/2024,Arabic,Absnt
S01669,20/08/2024,Arabic,Present
S01670,08/10/2024,Arabic,Excused
S01670,04/08/2024,Arabic,Absent
S01670,06/01/2025,Arabic,Present
S01670,06/02/2025,Arabic,Late
S01670,16/06/2024,Arabic,Present
S01671,11/08/2024,Arabic,Excused
S01671,20/02/2025,Arabic,Absent
S01671,09/07/2024,Arabic,Absnt
S01671,27/09/2024,Arabic,Absent
S01671,08/11/2024,Arabic,Present
S01671,28/12/2024,Arabic,Present
S01671,21/05/2024,Arabic,Present
S01672,12/11/2024,Arabic,Left Early
S01672,19/01/2025,Arabic,Excused
S01672,02/10/2024,Arabic,Absnt
S01672,28/12/2024,Arabic,Present
S01672,20/09/2024,Arabic,Late
S01673,10/05/2024,Arabic,Present
S01673,24/08/2024,Arabic,Late
S01673,19/05/2024,Arabic,Left Early
S01673,27/06/2024,Arabic,Excused
S01674,04/01/2025,Arabic,Left Early
S01674,18/01/2025,Arabic,Left Early
S01674,05/11/2024,Arabic,Present
S01674,25/06/2024,Arabic,Left Early
S01674,19/03/2024,Arabic,Absnt
S01675,29/12/2024,Arabic,Absent
S01675,06/03/2025,Arabic,Absent
S01675,01/12/2024,Arabic,Late
S01675,17/02/2025,Arabic,Left Early
S01675,19/06/2024,Arabic,Present
S01675,27/04/2024,Arabic,Left Early
S01676,23/01/2025,Arabic,Late
S01676,24/04/2024,Arabic,Excused
S01676,22/02/2025,Arabic,Present
S01676,12/09/2024,Arabic,Late
S01677,21/09/2024,Arabic,Absent
S01677,19/05/2024,Arabic,Excused
S01677,16/01/2025,Arabic,Late
S01677,06/06/2024,Arabic,Absnt
S01678,08/09/2024,Arabic,Absnt
S01678,17/05/2024,Arabic,Late
S01678,05/10/2024,Arabic,Late
S01678,26/12/2024,Arabic,Late
S01678,09/07/2024,Arabic,Excused
S01679,16/06/2024,Arabic,Present
S01679,18/09/2024,Arabic,Left Early
S01679,11/12/2024,Arabic,Late
S01679,07/02/2025,Arabic,Absnt
S01679,21/06/2024,Arabic,Present
S01679,26/02/2025,Arabic,Late
S01679,04/12/2024,Arabic,Late
S01679,23/09/2024,Arabic,Excused
S01679,18/11/2024,Arabic,Left Early
S01680,31/08/2024,Arabic,Excused
S01680,02/05/2024,Arabic,Late
S01680,11/02/2025,Arabic,Present
S01680,24/01/2025,Arabic,Present
S01680,12/07/2024,Arabic,Present
S01680,09/11/2024,Arabic,Absnt
S01680,15/11/2024,Arabic,Excused
S01681,12/06/2024,Arabic,Late
S01681,10/05/2024,Arabic,Excused
S01681,30/06/2024,Arabic,Late
S01681,22/10/2024,Arabic,Present
S01682,31/07/2024,Arabic,Present
S01683,22/05/2024,Arabic,Absent
S01683,30/09/2024,Arabic,Late
S01683,15/07/2024,Arabic,Present
S01683,06/12/2024,Arabic,Absent
S01683,12/12/2024,Arabic,Excused
S01684,20/04/2024,Arabic,Absent
S01684,11/12/2024,Arabic,Excused
S01685,08/03/2025,Arabic,Absent
S01685,22/11/2024,Arabic,Excused
S01685,09/01/2025,Arabic,Left Early
S01685,21/11/2024,Arabic,Late
S01685,08/04/2024,Arabic,Late
S01686,13/01/2025,Arabic,Late
S01687,12/05/2024,Arabic,Absent
S01687,20/11/2024,Arabic,Present
S01688,18/03/2024,Arabic,Left Early
S01688,25/03/2024,Arabic,Late
S01688,22/11/2024,Arabic,Present
S01688,12/01/2025,Arabic,Left Early
S01689,17/09/2024,Arabic,Absnt
S01689,19/06/2024,Arabic,Present
S01689,23/09/2024,Arabic,Present
S01689,20/07/2024,Arabic,Absnt
S01689,27/01/2025,Arabic,Excused
S01689,27/01/2025,Arabic,Left Early
S01689,04/06/2024,Arabic,Late
S01689,16/02/2025,Arabic,Excused
S01690,14/01/2025,Arabic,Present
S01690,05/09/2024,Arabic,Present
S01690,18/07/2024,Arabic,Left Early
S01690,08/11/2024,Arabic,Absnt
S01690,02/03/2025,Arabic,Left Early
S01691,14/10/2024,Arabic,Late
S01691,02/11/2024,Arabic,Excused
S01691,05/12/2024,Arabic,Late
S01692,06/08/2024,Arabic,Present
S01692,16/02/2025,Arabic,Excused
S01692,16/06/2024,Arabic,Present
S01692,13/07/2024,Arabic,Late
S01692,20/11/2024,Arabic,Late
S01692,02/10/2024,Arabic,Present
S01693,14/08/2024,Arabic,Left Early
S01693,04/07/2024,Arabic,Present
S01693,21/05/2024,Arabic,Absnt
S01693,09/05/2024,Arabic,Absnt
S01694,20/02/2025,Arabic,Present
S01694,13/07/2024,Arabic,Late
S01694,21/09/2024,Arabic,Absnt
S01694,02/02/2025,Arabic,Excused
S01695,16/01/2025,Arabic,Left Early
S01695,14/03/2024,Arabic,Absent
S01695,19/02/2025,Arabic,Excused
S01695,31/07/2024,Arabic,Absnt
S01696,03/07/2024,Arabic,Left Early
S01696,27/12/2024,Arabic,Left Early
S01696,18/09/2024,Arabic,Excused
S01696,31/08/2024,Arabic,Late
S01697,04/12/2024,Arabic,Late
S01697,04/02/2025,Arabic,Late
S01697,05/12/2024,Arabic,Absnt
S01697,28/03/2024,Arabic,Present
S01697,18/08/2024,Arabic,Late
S01697,05/08/2024,Arabic,Present
S01698,25/11/2024,Arabic,Absent
S01698,03/08/2024,Arabic,Late
S01699,20/09/2024,Arabic,Left Early
S01699,03/06/2024,Arabic,Late
S01699,10/06/2024,Arabic,Absent
S01699,22/08/2024,Arabic,Absent
S01700,01/07/2024,Arabic,Present
S01700,13/03/2024,Arabic,Absent
S01700,13/02/2025,Arabic,Absnt
S01700,22/06/2024,Arabic,Absnt
S01700,01/01/2025,Arabic,Present
S01700,03/07/2024,Arabic,Late
S01701,16/02/2025,Arabic,Excused
S01701,17/09/2024,Arabic,Late
S01702,28/07/2024,Arabic,Present
S01702,10/09/2024,Arabic,Late
S01702,13/05/2024,Arabic,Left Early
S01702,23/02/2025,Arabic,Excused
S01702,15/07/2024,Arabic,Late
S01702,30/01/2025,Arabic,Late
S01703,28/01/2025,Arabic,Present
S01703,29/10/2024,Arabic,Late
S01703,07/07/2024,Arabic,Excused
S01703,06/09/2024,Arabic,Late
S01703,16/05/2024,Arabic,Late
S01703,24/10/2024,Arabic,Excused
S01703,14/04/2024,Arabic,Excused
S01704,26/11/2024,Arabic,Late
S01704,18/06/2024,Arabic,Excused
S01704,01/02/2025,Arabic,Late
S01704,08/04/2024,Arabic,Absent
S01704,22/02/2025,Arabic,Left Early
S01704,23/03/2024,Arabic,Late
S01704,22/11/2024,Arabic,Present
S01705,15/10/2024,Arabic,Left Early
S01705,02/12/2024,Arabic,Late
S01705,26/02/2025,Arabic,Absent
S01705,14/09/2024,Arabic,Present
S01705,03/01/2025,Arabic,Present
S01706,26/02/2025,Arabic,Present
S01706,18/11/2024,Arabic,Left Early
S01706,01/03/2025,Arabic,Late
S01706,29/03/2024,Arabic,Excused
S01706,15/08/2024,Arabic,Left Early
S01707,20/03/2024,Arabic,Left Early
S01707,10/05/2024,Arabic,Late
S01707,14/01/2025,Arabic,Left Early
S01707,23/07/2024,Arabic,Present
S01707,29/08/2024,Arabic,Present
S01707,26/03/2024,Arabic,Present
S01707,24/02/2025,Arabic,Present
S01707,16/04/2024,Arabic,Excused
S01707,01/06/2024,Arabic,Present
S01707,14/12/2024,Arabic,Absent
S01707,22/06/2024,Arabic,Late
S01708,23/01/2025,Arabic,Absnt
S01708,27/06/2024,Arabic,Present
S01708,28/10/2024,Arabic,Late
S01709,15/12/2024,Arabic,Late
S01709,10/05/2024,Arabic,Late
S01709,02/11/2024,Arabic,Absnt
S01709,16/04/2024,Arabic,Present
S01709,16/01/2025,Arabic,Absnt
S01709,27/04/2024,Arabic,Left Early
S01709,28/04/2024,Arabic,Late
S01709,27/01/2025,Arabic,Excused
S01710,29/11/2024,Arabic,Late
S01710,12/02/2025,Arabic,Present
S01710,05/04/2024,Arabic,Absent
S01710,02/04/2024,Arabic,Present
S01710,28/07/2024,Arabic,Present
S01710,05/03/2025,Arabic,Present
S01711,25/07/2024,Arabic,Present
S01711,28/12/2024,Arabic,Present
S01711,06/09/2024,Arabic,Left Early
S01711,25/02/2025,Arabic,Late
S01711,15/02/2025,Arabic,Late
S01712,04/08/2024,Arabic,Present
S01712,27/01/2025,Arabic,Absnt
S01712,24/03/2024,Arabic,Absnt
S01712,11/09/2024,Arabic,Present
S01712,19/02/2025,Arabic,Present
S01712,14/09/2024,Arabic,Late
S01712,05/05/2024,Arabic,Present
S01712,26/02/2025,Arabic,Left Early
S01712,09/10/2024,Arabic,Late
