Student_ID,Date,Subject,Attendance_Status
S01112,28/01/2025,Math,Late
S01112,11/12/2024,Math,Excused
S01112,04/05/2024,Math,Present
S01112,01/12/2024,Math,Excused
S01113,28/08/2024,Math,Late
S01113,07/02/2025,Math,Late
S01113,22/11/2024,Math,Left Early
S01114,21/09/2024,Math,Left Early
S01114,29/05/2024,Math,Late
S01115,17/08/2024,Math,Absnt
S01115,12/06/2024,Math,Late
S01115,25/11/2024,Math,Present
S01115,25/04/2024,Math,Late
S01116,20/12/2024,Math,Late
S01116,28/02/2025,Math,Absnt
S01116,30/09/2024,Math,Absent
S01116,01/09/2024,Math,Excused
S01116,04/10/2024,Math,Left Early
S01116,07/11/2024,Math,Excused
S01117,13/03/2024,Math,Absnt
S01117,03/07/2024,Math,Late
S01117,11/05/2024,Math,Excused
S01117,12/06/2024,Math,Present
S01117,10/04/2024,Math,Present
S01117,05/06/2024,Math,Left Early
S01118,16/08/2024,Math,Absnt
S01118,17/12/2024,Math,Late
S01118,27/12/2024,Math,Absent
S01118,09/10/2024,Math,Absnt
S01119,23/11/2024,Math,Left Early
S01119,05/10/2024,Math,Present
S01119,26/12/2024,Math,Present
S01119,09/09/2024,Math,Late
S01119,12/09/2024,Math,Excused
S01120,02/07/2024,Math,Late
S01121,04/05/2024,Math,Late
S01121,15/01/2025,Math,Late
S01121,17/07/2024,Math,Late
S01122,27/05/2024,Math,Present
S01122,12/03/2024,Math,Absnt
S01122,05/05/2024,Math,Late
S01122,04/05/2024,Math,Late
S01122,06/06/2024,Math,Left Early
S01122,10/05/2024,Math,Present
S01122,16/05/2024,Math,Absent
S01123,15/01/2025,Math,Present
S01123,23/01/2025,Math,Present
S01123,17/06/2024,Math,Absent
S01123,15/09/2024,Math,Present
S01123,26/06/2024,Math,Late
S01123,16/01/2025,Math,Present
S01123,07/09/2024,Math,Absent
S01124,23/12/2024,Math,Absnt
S01124,28/06/2024,Math,Present
S01124,12/10/2024,Math,Present
S01124,13/04/2024,Math,Left Early
S01124,08/04/2024,Math,Present
S01125,30/10/2024,Math,Late
S01125,15/09/2024,Math,Late
S01125,04/04/2024,Math,Left Early
S01125,11/03/2024,Math,Excused
S01126,13/10/2024,Math,Absnt
S01126,04/04/2024,Math,Absnt
S01126,02/01/2025,Math,Late
S01126,02/01/2025,Math,Absent
S01126,30/07/2024,Math,Present
S01126,27/01/2025,Math,Absnt
S01127,24/06/2024,Math,Absnt
S01127,15/06/2024,Math,Absent
S01128,09/06/2024,Math,Absent
S01128,21/02/2025,Math,Late
S01128,17/05/2024,Math,Absent
S01128,04/04/2024,Math,Left Early
S01128,29/04/2024,Math,Present
S01128,24/08/2024,Math,Absent
S01128,12/02/2025,Math,Excused
S01129,28/12/2024,Math,Present
S01129,10/05/2024,Math,Absnt
S01129,17/10/2024,Math,Present
S01129,19/12/2024,Math,Excused
S01129,20/04/2024,Math,Absent
S01129,08/11/2024,Math,Left Early
S01129,08/02/2025,Math,Late
S01129,11/02/2025,Math,Present
S01130,19/12/2024,Math,Absnt
S01130,29/12/2024,Math,Late
S01130,30/06/2024,Math,Absnt
S01130,23/03/2024,Math,Present
S01131,01/10/2024,Math,Absent
S01131,16/02/2025,Math,Excused
S01131,15/06/2024,Math,Present
S01131,02/06/2024,Math,Excused
S01131,07/11/2024,Math,Present
S01132,19/05/2024,Math,Late
S01132,04/09/2024,Math,Present
S01132,15/02/2025,Math,Absnt
S01133,09/06/2024,Math,Excused
S01133,09/02/2025,Math,Present
S01133,21/05/2024,Math,Present
S01134,30/09/2024,Math,Absent
S01134,27/01/2025,Math,Excused
S01134,16/10/2024,Math,Left Early
S01134,15/10/2024,Math,Excused
S01134,11/09/2024,Math,Present
S01134,09/02/2025,Math,Left Early
S01135,09/12/2024,Math,Excused
S01135,29/04/2024,Math,Excused
S01135,03/10/2024,Math,Present
S01135,05/09/2024,Math,Late
S01136,26/12/2024,Math,Excused
S01136,30/09/2024,Math,Late
S01136,23/03/2024,Math,Late
S01136,30/03/2024,Math,Absnt
S01137,13/03/2024,Math,Excused
S01137,29/01/2025,Math,Absent
S01138,05/07/2024,Math,Absent
S01138,31/07/2024,Math,Excused
S01138,21/05/2024,Math,Left Early
S01138,28/12/2024,Math,Late
S01138,26/03/2024,Math,Late
S01138,16/04/2024,Math,Present
S01138,18/12/2024,Math,Late
S01139,08/02/2025,Math,Late
S01139,05/09/2024,Math,Absnt
S01139,14/12/2024,Math,Late
S01139,12/11/2024,Math,Late
S01139,15/10/2024,Math,Present
S01140,03/06/2024,Math,Absnt
S01140,19/07/2024,Math,Left Early
S01140,30/08/2024,Math,Present
S01140,08/05/2024,Math,Left Early
S01140,21/09/2024,Math,Present
S01140,06/07/2024,Math,Absent
S01140,26/10/2024,Math,Late
S01141,08/01/2025,Math,Present
S01141,18/07/2024,Math,Absent
S01142,16/08/2024,Math,Late
S01142,20/03/2024,Math,Late
S01142,27/07/2024,Math,Excused
S01142,29/04/2024,Math,Late
S01142,06/03/2025,Math,Absent
S01142,16/10/2024,Math,Left Early
S01142,17/09/2024,Math,Present
S01143,31/05/2024,Math,Excused
S01143,16/11/2024,Math,Late
S01143,08/09/2024,Math,Present
S01143,12/10/2024,Math,Present
S01143,17/05/2024,Math,Absnt
S01143,26/09/2024,Math,Excused
S01144,05/08/2024,Math,Late
S01144,20/12/2024,Math,Excused
S01144,10/10/2024,Math,Late
S01144,21/06/2024,Math,Left Early
S01145,26/11/2024,Math,Present
S01145,03/09/2024,Math,Absent
S01145,02/03/2025,Math,Late
S01145,06/06/2024,Math,Late
S01146,04/12/2024,Math,Absnt
S01146,11/04/2024,Math,Late
S01147,24/10/2024,Math,Late
S01147,15/10/2024,Math,Late
S01147,03/05/2024,Math,Late
S01147,31/12/2024,Math,Absent
S01147,10/10/2024,Math,Late
S01147,06/10/2024,Math,Excused
S01147,07/08/2024,Math,Left Early
S01147,13/10/2024,Math,Left Early
S01147,25/10/2024,Math,Late
S01148,04/12/2024,Math,Left Early
S01148,13/06/2024,Math,Present
S01148,29/10/2024,Math,Absent
S01148,06/01/2025,Math,Present
S01148,02/12/2024,Math,Present
S01148,25/08/2024,Math,Absent
S01149,19/05/2024,Math,Left Early
S01149,21/06/2024,Math,Absnt
S01149,26/12/2024,Math,Absent
S01150,10/07/2024,Math,Late
S01150,03/09/2024,Math,Absnt
S01150,30/06/2024,Math,Late
S01150,23/10/2024,Math,Left Early
S01150,04/02/2025,Math,Present
S01150,09/09/2024,Math,Present
S01151,10/04/2024,Math,Left Early
S01151,06/10/2024,Math,Present
S01151,05/08/2024,Math,Absent
S01151,07/02/2025,Math,Late
S01152,29/06/2024,Math,Late
S01152,26/08/2024,Math,Absent
S01152,06/08/2024,Math,Absent
S01152,16/11/2024,Math,Present
S01152,30/06/2024,Math,Present
S01152,28/03/2024,Math,Excused
S01153,15/02/2025,Math,Left Early
S01153,13/05/2024,Math,Present
S01153,02/03/2025,Math,Absnt
S01154,31/08/2024,Math,Excused
S01154,29/01/2025,Math,Late
S01154,30/12/2024,Math,Late
S01154,21/01/2025,Math,Late
S01154,23/04/2024,Math,Excused
S01154,25/04/2024,Math,Late
S01154,17/05/2024,Math,Left Early
S01155,09/03/2025,Math,Absent
S01155,31/01/2025,Math,Present
S01156,22/02/2025,Math,Late
S01156,12/10/2024,Math,Present
S01156,06/10/2024,Math,Late
S01156,08/12/2024,Math,Late
S01157,14/02/2025,Math,Absnt
S01157,13/01/2025,Math,Late
S01157,01/07/2024,Math,Present
S01157,24/04/2024,Math,Late
S01157,03/10/2024,Math,Late
S01157,10/11/2024,Math,Present
S01158,12/02/2025,Math,Late
S01158,29/03/2024,Math,Absnt
S01158,30/07/2024,Math,Excused
S01159,23/11/2024,Math,Present
S01159,26/04/2024,Math,Excused
S01159,20/11/2024,Math,Late
S01159,22/11/2024,Math,Present
S01159,13/03/2024,Math,Late
S01159,05/07/2024,Math,Present
S01159,02/10/2024,Math,Late
S01159,09/02/2025,Math,Late
S01159,25/12/2024,Math,Late
S01160,19/09/2024,Math,Excused
S01160,16/11/2024,Math,Absent
S01160,04/03/2025,Math,Excused
S01161,25/11/2024,Math,Absnt
S01161,10/03/2024,Math,Left Early
S01161,06/02/2025,Math,Excused
S01161,25/09/2024,Math,Left Early
S01161,26/09/2024,Math,Excused
S01161,14/09/2024,Math,Late
S01161,22/08/2024,Math,Absnt
S01161,01/08/2024,Math,Absnt
S01162,04/08/2024,Math,Absent
S01162,12/06/2024,Math,Excused
S01162,28/12/2024,Math,Present
S01162,08/11/2024,Math,Present
S01163,19/12/2024,Math,Left Early
S01163,17/06/2024,Math,Present
S01163,13/04/2024,Math,Present
S01163,30/07/2024,Math,Present
S01163,25/11/2024,Math,Present
S01164,21/04/2024,Math,Left Early
S01164,20/12/2024,Math,Excused
S01164,06/06/2024,Math,Present
S01164,22/10/2024,Math,Present
S01164,18/12/2024,Math,Present
S01164,03/07/2024,Math,Present
S01164,10/10/2024,Math,Absnt
S01165,24/08/2024,Math,Excused
S01165,19/06/2024,Math,Late
S01165,07/07/2024,Math,Absent
S01165,13/09/2024,Math,Absent
S01165,19/09/2024,Math,Absnt
S01165,15/11/2024,Math,Absent
S01165,16/02/2025,Math,Present
S01165,05/06/2024,Math,Present
S01166,02/10/2024,Math,Present
S01166,08/02/2025,Math,Present
S01166,20/06/2024,Math,Left Early
S01166,17/10/2024,Math,Left Early
S01167,13/11/2024,Math,Left Early
S01167,02/05/2024,Math,Late
S01167,06/06/2024,Math,Left Early
S01167,03/05/2024,Math,Late
S01168,09/01/2025,Math,Present
S01168,10/01/2025,Math,Absnt
S01168,07/09/2024,Math,Absnt
S01168,27/04/2024,Math,Late
S01169,17/04/2024,Math,Late
S01169,29/04/2024,Math,Late
S01170,13/05/2024,Math,Absnt
S01170,21/01/2025,Math,Absent
S01170,06/01/2025,Math,Absent
S01170,06/09/2024,Math,Present
S01170,08/08/2024,Math,Late
S01170,17/12/2024,Math,Absnt
S01170,22/12/2024,Math,Excused
S01170,02/09/2024,Math,Present
S01170,22/11/2024,Math,Late
S01171,03/11/2024,Math,Absnt
S01171,09/07/2024,Math,Present
S01171,25/05/2024,Math,Present
S01171,19/06/2024,Math,Present
S01172,19/10/2024,Math,Late
S01172,31/12/2024,Math,Left Early
S01173,28/02/2025,Math,Excused
S01173,07/06/2024,Math,Absnt
S01173,12/10/2024,Math,Present
S01173,31/08/2024,Math,Late
S01173,26/07/2024,Math,Left Early
S01173,19/11/2024,Math,Late
S01174,26/07/2024,Math,Present
S01174,07/06/2024,Math,Absnt
S01174,02/08/2024,Math,Late
S01174,15/06/2024,Math,Late
S01175,13/05/2024,Math,Late
S01175,13/09/2024,Math,Present
S01175,26/08/2024,Math,Left Early
S01175,23/06/2024,Math,Late
S01176,17/09/2024,Math,Left Early
S01176,27/06/2024,Math,Excused
S01176,13/09/2024,Math,Absent
S01176,13/11/2024,Math,Late
S01177,09/02/2025,Math,Late
S01177,27/04/2024,Math,Left Early
S01177,12/03/2024,Math,Excused
S01177,28/08/2024,Math,Late
S01177,27/09/2024,Math,Left Early
S01177,20/01/2025,Math,Absent
S01177,26/06/2024,Math,Left Early
S01177,02/11/2024,Math,Present
S01178,14/01/2025,Math,Left Early
S01178,22/10/2024,Math,Late
S01178,12/04/2024,Math,Left Early
S01178,13/09/2024,Math,Late
S01178,15/08/2024,Math,Left Early
S01179,21/04/2024,Math,Excused
S01179,12/06/2024,Math,Late
S01179,09/05/2024,Math,Absnt
S01179,14/09/2024,Math,Left Early
S01179,01/08/2024,Math,Absent
S01180,20/07/2024,Math,Absnt
S01180,29/01/2025,Math,Absent
S01180,09/03/2024,Math,Present
S01180,01/08/2024,Math,Late
S01180,24/04/2024,Math,Late
S01181,26/07/2024,Math,Absent
S01181,08/11/2024,Math,Left Early
S01181,19/04/2024,Math,Present
S01181,16/08/2024,Math,Present
S01181,24/09/2024,Math,Absnt
S01181,16/07/2024,Math,Excused
S01181,25/04/2024,Math,Present
S01181,06/02/2025,Math,Present
S01182,14/05/2024,Math,Present
S01182,25/04/2024,Math,Excused
S01182,05/01/2025,Math,Left Early
S01182,14/11/2024,Math,Present
S01182,22/03/2024,Math,Late
S01182,15/06/2024,Math,Late
S01182,21/03/2024,Math,Late
S01182,19/10/2024,Math,Present
S01183,07/04/2024,Math,Present
S01183,06/01/2025,Math,Absent
S01183,17/06/2024,Math,Late
S01184,04/04/2024,Math,Left Early
S01184,28/02/2025,Math,Present
S01184,10/07/2024,Math,Absnt
S01184,11/09/2024,Math,Late
S01184,13/02/2025,Math,Absnt
S01184,27/03/2024,Math,Late
S01185,03/09/2024,Math,Present
S01185,10/01/2025,Math,Present
S01185,28/12/2024,Math,Present
S01185,18/08/2024,Math,Excused
S01185,29/04/2024,Math,Left Early
S01185,02/03/2025,Math,Present
S01187,07/07/2024,Math,Absnt
S01187,06/08/2024,Math,Late
S01188,16/05/2024,Math,Absent
S01188,06/09/2024,Math,Excused
S01188,26/08/2024,Math,Left Early
S01189,16/02/2025,Math,Left Early
S01189,28/01/2025,Math,Present
S01189,22/01/2025,Math,Present
S01189,12/08/2024,Math,Late
S01189,10/08/2024,Math,Excused
S01190,24/04/2024,Math,Left Early
S01190,14/06/2024,Math,Present
S01190,16/06/2024,Math,Present
S01190,27/08/2024,Math,Late
S01190,13/01/2025,Math,Late
S01191,16/02/2025,Math,Left Early
S01191,03/01/2025,Math,Present
S01191,11/01/2025,Math,Excused
S01191,01/09/2024,Math,Present
S01191,25/01/2025,Math,Late
S01191,07/11/2024,Math,Late
S01191,22/10/2024,Math,Excused
S01191,09/11/2024,Math,Absent
S01191,01/11/2024,Math,Excused
S01192,17/07/2024,Math,Left Early
S01192,16/09/2024,Math,Absent
S01192,21/05/2024,Math,Present
S01192,27/04/2024,Math,Present
S01193,19/05/2024,Math,Present
S01193,20/11/2024,Math,Excused
S01193,12/01/2025,Math,Left Early
S01193,02/09/2024,Math,Excused
S01193,21/09/2024,Math,Present
S01194,16/08/2024,Math,Absnt
S01194,29/12/2024,Math,Late
S01194,13/12/2024,Math,Absent
S01194,25/11/2024,Math,Left Early
S01194,05/12/2024,Math,Absnt
S01195,11/06/2024,Math,Absnt
S01195,27/08/2024,Math,Absnt
S01195,12/03/2024,Math,Late
S01195,14/11/2024,Math,Left Early
S01195,12/02/2025,Math,Late
S01195,31/12/2024,Math,Present
S01195,22/11/2024,Math,Left Early
S01195,16/04/2024,Math,Left Early
S01195,23/11/2024,Math,Absnt
S01195,11/04/2024,Math,Present
S01195,10/09/2024,Math,Late
S01196,18/07/2024,Math,Late
S01196,17/12/2024,Math,Present
S01196,25/06/2024,Math,Present
S01196,02/01/2025,Math,Present
S01196,09/06/2024,Math,Left Early
S01196,27/01/2025,Math,Absent
S01196,20/01/2025,Math,Absnt
S01197,01/11/2024,Math,Left Early
S01197,27/11/2024,Math,Present
S01197,24/06/2024,Math,Absnt
S01197,23/05/2024,Math,Present
S01197,13/07/2024,Math,Left Early
S01197,12/10/2024,Math,Present
S01197,27/10/2024,Math,Absnt
S01197,01/11/2024,Math,Present
S01197,14/08/2024,Math,Present
S01197,28/06/2024,Math,Present
S01198,26/09/2024,Math,Present
S01198,03/04/2024,Math,Late
S01198,01/10/2024,Math,Present
S01198,17/05/2024,Math,Absent
S01199,19/04/2024,Math,Late
S01199,18/06/2024,Math,Left Early
S01199,15/01/2025,Math,Absent
S01200,06/03/2025,Math,Present
S01200,20/01/2025,Math,Present
S01200,11/04/2024,Math,Present
S01200,23/11/2024,Math,Excused
S01200,03/10/2024,Math,Absnt
S01200,15/12/2024,Math,Left Early
S01200,07/05/2024,Math,Absent
S01201,23/09/2024,Math,Late
S01201,19/10/2024,Math,Left Early
S01201,16/08/2024,Math,Absent
S01201,23/01/2025,Math,Absnt
S01201,05/12/2024,Math,Absent
S01202,01/11/2024,Math,Excused
S01202,14/04/2024,Math,Late
S01202,08/09/2024,Math,Excused
S01202,30/10/2024,Math,Present
S01203,30/04/2024,Math,Excused
S01203,05/02/2025,Math,Late
S01203,29/12/2024,Math,Present
S01204,10/10/2024,Math,Left Early
S01205,29/10/2024,Math,Absnt
S01205,01/05/2024,Math,Present
S01205,15/03/2024,Math,Absnt
S01205,23/01/2025,Math,Left Early
S01205,19/03/2024,Math,Excused
S01205,05/12/2024,Math,Present
S01205,23/12/2024,Math,Present
S01206,06/09/2024,Math,Excused
S01206,14/03/2024,Math,Late
S01206,17/06/2024,Math,Present
S01206,24/02/2025,Math,Present
S01207,13/02/2025,Math,Absnt
S01207,21/10/2024,Math,Left Early
S01207,13/10/2024,Math,Absent
S01207,22/01/2025,Math,Left Early
S01207,04/06/2024,Math,Present
S01208,15/01/2025,Math,Left Early
S01208,26/10/2024,Math,Left Early
S01208,19/09/2024,Math,Late
S01209,13/01/2025,Math,Present
S01209,03/02/2025,Math,Present
S01209,19/02/2025,Math,Late
S01209,09/10/2024,Math,Present
S01209,29/10/2024,Math,Late
S01209,01/12/2024,Math,Late
S01209,28/01/2025,Math,Absnt
S01209,05/08/2024,Math,Excused
S01209,18/07/2024,Math,Absnt
S01209,28/09/2024,Math,Present
S01210,22/02/2025,Math,Excused
S01210,14/05/2024,Math,Present
S01210,15/01/2025,Math,Left Early
S01210,21/06/2024,Math,Excused
S01210,03/06/2024,Math,Present
S01210,14/03/2024,Math,Absent
S01210,29/03/2024,Math,Present
S01210,05/12/2024,Math,Absent
S01210,12/07/2024,Math,Present
S01211,20/10/2024,Math,Absnt
S01211,30/03/2024,Math,Absent
S01211,29/10/2024,Math,Excused
S01212,25/10/2024,Math,Left Early
S01212,01/10/2024,Math,Late
S01212,03/08/2024,Math,Excused
S01212,30/05/2024,Math,Left Early
S01213,25/07/2024,Math,Absent
S01213,08/07/2024,Math,Late
S01213,17/01/2025,Math,Late
S01213,09/06/2024,Math,Present
S01213,08/02/2025,Math,Left Early
S01213,21/04/2024,Math,Late
S01213,07/04/2024,Math,Excused
S01213,14/01/2025,Math,Late
S01214,19/02/2025,Math,Present
S01214,08/08/2024,Math,Absent
S01215,25/07/2024,Math,Present
S01215,18/11/2024,Math,Excused
S01215,18/12/2024,Math,Late
S01215,07/10/2024,Math,Late
S01215,01/01/2025,Math,Excused
S01215,14/07/2024,Math,Late
S01216,28/01/2025,Math,Left Early
S01216,07/12/2024,Math,Late
S01216,06/12/2024,Math,Absnt
S01216,26/09/2024,Math,Left Early
S01216,01/10/2024,Math,Late
S01217,01/03/2025,Math,Absent
S01217,14/08/2024,Math,Absent
S01217,05/07/2024,Math,Late
S01217,23/11/2024,Math,Present
S01217,27/05/2024,Math,Excused
S01218,26/05/2024,Math,Excused
S01218,11/03/2024,Math,Excused
S01218,09/07/2024,Math,Present
S01218,27/08/2024,Math,Absent
S01218,11/06/2024,Math,Present
S01219,10/06/2024,Math,Absnt
S01219,04/05/2024,Math,Late
S01219,08/07/2024,Math,Present
S01219,29/11/2024,Math,Absent
S01220,10/02/2025,Math,Absnt
S01220,25/06/2024,Math,Left Early
S01220,05/07/2024,Math,Late
S01220,25/01/2025,Math,Absent
S01220,19/01/2025,Math,Present
S01221,25/06/2024,Math,Present
S01221,20/04/2024,Math,Absent
S01221,14/07/2024,Math,Left Early
S01221,21/01/2025,Math,Excused
S01221,19/09/2024,Math,Present
S01221,14/04/2024,Math,Left Early
S01221,21/07/2024,Math,Late
S01222,03/01/2025,Math,Left Early
S01222,21/12/2024,Math,Late
S01222,09/03/2025,Math,Absent
S01222,08/10/2024,Math,Present
S01222,30/07/2024,Math,Absent
S01222,02/07/2024,Math,Excused
S01223,23/06/2024,Math,Present
S01223,04/10/2024,Math,Absnt
S01223,26/12/2024,Math,Present
S01223,24/11/2024,Math,Late
S01224,06/02/2025,Math,Absnt
S01224,18/06/2024,Math,Present
S01224,02/05/2024,Math,Absent
S01224,02/12/2024,Math,Present
S01224,11/02/2025,Math,Late
S01225,18/09/2024,Math,Late
S01225,04/10/2024,Math,Excused
S01225,04/02/2025,Math,Late
S01226,20/07/2024,Math,Late
S01226,18/12/2024,Math,Excused
S01226,29/01/2025,Math,Left Early
S01226,27/08/2024,Math,Late
S01227,06/02/2025,Math,Absent
S01227,27/09/2024,Math,Present
S01227,22/10/2024,Math,Absent
S01227,31/08/2024,Math,Late
S01228,13/02/2025,Math,Late
S01228,04/02/2025,Math,Present
S01228,10/05/2024,Math,Absent
S01228,28/08/2024,Math,Late
S01228,28/03/2024,Math,Absnt
S01228,05/05/2024,Math,Late
S01228,25/08/2024,Math,Present
S01228,24/10/2024,Math,Absnt
S01229,07/05/2024,Math,Late
S01229,24/04/2024,Math,Excused
S01229,03/08/2024,Math,Excused
S01229,15/09/2024,Math,Excused
S01229,30/08/2024,Math,Late
S01229,12/05/2024,Math,Present
S01229,25/09/2024,Math,Absent
S01229,15/07/2024,Math,Absent
S01230,11/04/2024,Math,Left Early
S01230,22/12/2024,Math,Excused
S01230,30/11/2024,Math,Absent
S01230,20/11/2024,Math,Late
S01231,21/08/2024,Math,Present
S01231,12/03/2024,Math,Late
S01231,13/01/2025,Math,Absnt
S01231,15/11/2024,Math,Present
S01232,07/08/2024,Math,Late
S01232,29/12/2024,Math,Absent
S01232,07/05/2024,Math,Absent
S01232,10/04/2024,Math,Absnt
S01232,19/07/2024,Math,Late
S01233,07/10/2024,Math,Late
S01233,30/06/2024,Math,Late
S01233,27/11/2024,Math,Excused
S01233,13/09/2024,Math,Absent
S01233,16/08/2024,Math,Present
S01233,01/09/2024,Math,Late
S01233,08/01/2025,Math,Present
S01234,29/11/2024,Math,Excused
S01234,18/08/2024,Math,Present
S01234,15/09/2024,Math,Absnt
S01234,30/07/2024,Math,Present
S01234,19/12/2024,Math,Left Early
S01234,26/01/2025,Math,Present
S01234,10/12/2024,Math,Absent
S01234,28/09/2024,Math,Late
S01235,22/07/2024,Math,Excused
S01235,10/03/2024,Math,Excused
S01235,09/01/2025,Math,Late
S01235,08/05/2024,Math,Present
S01235,04/08/2024,Math,Absnt
S01235,15/05/2024,Math,Late
S01235,11/07/2024,Math,Late
S01235,05/09/2024,Math,Excused
S01236,16/04/2024,Math,Left Early
S01236,15/10/2024,Math,Late
S01236,02/02/2025,Math,Absent
S01236,10/08/2024,Math,Excused
S01236,17/08/2024,Math,Late
S01236,09/08/2024,Math,Absnt
S01237,28/02/2025,Math,Left Early
S01237,02/06/2024,Math,Late
S01237,14/01/2025,Math,Present
S01237,24/05/2024,Math,Absnt
S01237,29/12/2024,Math,Left Early
S01237,02/04/2024,Math,Present
S01238,07/05/2024,Math,Present
S01238,31/01/2025,Math,Present
S01238,20/04/2024,Math,Absnt
S01238,15/04/2024,Math,Present
S01238,20/08/2024,Math,Present
S01239,05/12/2024,Math,Excused
S01239,23/12/2024,Math,Late
S01239,25/03/2024,Math,Absnt
S01239,20/08/2024,Math,Left Early
S01240,25/11/2024,Math,Absent
S01240,01/06/2024,Math,Excused
S01240,29/12/2024,Math,Late
S01240,04/06/2024,Math,Excused
S01240,15/02/2025,Math,Late
S01240,25/06/2024,Math,Late
S01241,09/03/2024,Math,Left Early
S01241,27/10/2024,Math,Excused
S01241,31/03/2024,Math,Excused
S01242,08/07/2024,Math,Excused
S01242,14/07/2024,Math,Present
S01242,24/09/2024,Math,Excused
S01242,10/11/2024,Math,Absent
S01242,30/11/2024,Math,Left Early
S01242,05/09/2024,Math,Left Early
S01243,28/11/2024,Math,Present
S01243,05/06/2024,Math,Present
S01243,20/12/2024,Math,Absnt
S01243,12/08/2024,Math,Present
S01243,29/07/2024,Math,Left Early
S01243,04/09/2024,Math,Late
S01244,04/10/2024,Math,Late
S01244,13/12/2024,Math,Left Early
S01244,02/10/2024,Math,Late
S01244,15/11/2024,Math,Absent
S01245,21/02/2025,Math,Absent
S01245,12/05/2024,Math,Late
S01245,06/07/2024,Math,Excused
S01245,21/03/2024,Math,Left Early
S01246,28/11/2024,Math,Absent
S01246,02/01/2025,Math,Late
S01246,20/05/2024,Math,Present
S01246,05/08/2024,Math,Present
S01246,30/07/2024,Math,Present
S01246,30/09/2024,Math,Absent
S01246,17/12/2024,Math,Absnt
S01246,29/11/2024,Math,Late
S01247,09/01/2025,Math,Absent
S01247,09/02/2025,Math,Left Early
S01247,10/10/2024,Math,Late
S01247,28/06/2024,Math,Left Early
S01247,10/11/2024,Math,Left Early
S01248,01/03/2025,Math,Left Early
S01248,21/11/2024,Math,Present
S01248,28/04/2024,Math,Left Early
S01248,05/10/2024,Math,Left Early
S01249,14/05/2024,Math,Late
S01249,04/01/2025,Math,Present
S01249,23/10/2024,Math,Absnt
S01249,08/09/2024,Math,Late
S01249,23/06/2024,Math,Absnt
S01250,21/05/2024,Math,Present
S01250,12/04/2024,Math,Late
S01250,27/12/2024,Math,Present
S01250,23/07/2024,Math,Late
S01251,17/03/2024,Math,Left Early
S01251,13/04/2024,Math,Left Early
S01251,04/08/2024,Math,Present
S01251,13/09/2024,Math,Absnt
S01251,11/06/2024,Math,Late
S01252,06/10/2024,Math,Late
S01252,25/04/2024,Math,Absent
S01253,12/05/2024,Math,Left Early
S01253,14/05/2024,Math,Late
S01253,19/10/2024,Math,Left Early
S01253,09/03/2024,Math,Late
S01253,04/12/2024,Math,Absnt
S01253,02/07/2024,Math,Present
S01253,09/03/2025,Math,Left Early
S01253,02/09/2024,Math,Absent
S01254,01/11/2024,Math,Late
S01254,30/11/2024,Math,Present
S01254,17/03/2024,Math,Absnt
S01254,09/06/2024,Math,Absnt
S01254,07/03/2025,Math,Present
S01255,03/04/2024,Math,Absent
S01255,02/04/2024,Math,Excused
S01255,13/02/2025,Math,Late
S01255,02/10/2024,Math,Absnt
S01255,01/04/2024,Math,Left Early
S01255,29/09/2024,Math,Late
S01255,09/06/2024,Math,Present
S01255,20/03/2024,Math,Excused
S01256,15/06/2024,Math,Present
S01256,30/05/2024,Math,Left Early
S01256,21/10/2024,Math,Late
S01256,24/11/2024,Math,Absent
S01257,28/11/2024,Math,Excused
S01258,16/05/2024,Math,Present
S01258,13/08/2024,Math,Excused
S01258,13/10/2024,Math,Present
S01259,16/03/2024,Math,Late
S01259,22/12/2024,Math,Absnt
S01259,26/08/2024,Math,Present
S01259,17/12/2024,Math,Absent
S01259,21/10/2024,Math,Present
S01259,05/06/2024,Math,Present
S01259,15/08/2024,Math,Late
S01259,12/10/2024,Math,Present
S01260,15/04/2024,Math,Present
S01260,11/03/2024,Math,Left Early
S01260,22/03/2024,Math,Late
S01260,19/04/2024,Math,Absnt
S01260,29/04/2024,Math,Absnt
S01260,16/11/2024,Math,Late
S01260,17/03/2024,Math,Absnt
S01261,21/09/2024,Math,Late
S01261,30/10/2024,Math,Excused
S01261,24/02/2025,Math,Left Early
S01261,19/06/2024,Math,Present
S01261,03/07/2024,Math,Present
S01261,30/05/2024,Math,Left Early
S01261,05/09/2024,Math,Excused
S01261,08/01/2025,Math,Absent
S01261,02/02/2025,Math,Present
S01261,22/12/2024,Math,Present
S01261,26/05/2024,Math,Left Early
S01262,05/04/2024,Math,Present
S01262,18/05/2024,Math,Absnt
S01262,02/04/2024,Math,Left Early
S01262,05/02/2025,Math,Left Early
S01262,12/02/2025,Math,Late
S01263,17/07/2024,Math,Present
S01264,16/11/2024,Math,Present
S01264,05/04/2024,Math,Excused
S01264,23/10/2024,Math,Excused
S01265,16/10/2024,Math,Left Early
S01265,14/03/2024,Math,Late
S01265,20/06/2024,Math,Excused
S01265,26/05/2024,Math,Present
S01265,02/03/2025,Math,Absent
S01265,25/09/2024,Math,Absnt
S01265,05/02/2025,Math,Left Early
S01266,02/03/2025,Math,Absnt
S01266,20/12/2024,Math,Late
S01266,15/03/2024,Math,Excused
S01266,13/12/2024,Math,Present
S01266,12/04/2024,Math,Absent
S01267,07/05/2024,Math,Excused
S01267,14/03/2024,Math,Present
