Student_ID,Date,Subject,Attendance_Status
S01024,01/11/2024,Geography,Excused
S01024,14/08/2024,Geography,Excused
S01024,22/03/2024,Geography,Late
S01024,09/05/2024,Geography,Present
S01024,29/05/2024,Geography,Late
S01025,26/11/2024,Geography,Late
S01025,02/03/2025,Geography,Absent
S01025,02/06/2024,Geography,Excused
S01025,04/03/2025,Geography,Absnt
S01025,05/03/2025,Geography,Present
S01025,11/06/2024,Geography,Left Early
S01025,20/01/2025,Geography,Absnt
S01025,28/08/2024,Geography,Present
S01025,10/11/2024,Geography,Late
S01025,14/05/2024,Geography,Excused
S01026,18/02/2025,Geography,Late
S01026,26/11/2024,Geography,Present
S01026,24/03/2024,Geography,Late
S01026,05/09/2024,Geography,Left Early
S01026,16/09/2024,Geography,Excused
S01026,10/03/2024,Geography,Late
S01026,06/12/2024,Geography,Left Early
S01026,21/11/2024,Geography,Present
S01026,05/05/2024,Geography,Left Early
S01026,24/12/2024,Geography,Late
S01027,25/05/2024,Geography,Absnt
S01027,11/02/2025,Geography,Absnt
S01027,07/06/2024,Geography,Present
S01027,05/06/2024,Geography,Absent
S01028,12/04/2024,Geography,Present
S01028,09/01/2025,Geography,Late
S01028,21/04/2024,Geography,Late
S01028,07/03/2025,Geography,Present
S01028,10/04/2024,Geography,Left Early
S01028,20/09/2024,Geography,Present
S01028,18/07/2024,Geography,Excused
S01029,14/06/2024,Geography,Present
S01029,14/10/2024,Geography,Late
S01029,07/02/2025,Geography,Present
S01029,25/11/2024,Geography,Left Early
S01029,14/04/2024,Geography,Absent
S01029,03/08/2024,Geography,Left Early
S01029,03/02/2025,Geography,Late
S01029,06/11/2024,Geography,Late
S01030,26/04/2024,Geography,Excused
S01030,18/02/2025,Geography,Absent
S01030,25/08/2024,Geography,Present
S01030,07/06/2024,Geography,Late
S01030,07/11/2024,Geography,Present
S01030,15/01/2025,Geography,Left Early
S01031,03/10/2024,Geography,Late
S01031,06/08/2024,Geography,Left Early
S01031,03/01/2025,Geography,Excused
S01032,01/09/2024,Geography,Left Early
S01032,06/11/2024,Geography,Present
S01032,07/10/2024,Geography,Present
S01032,17/01/2025,Geography,Absent
S01033,12/12/2024,Geography,Excused
S01033,22/07/2024,Geography,Late
S01033,24/01/2025,Geography,Present
S01033,15/09/2024,Geography,Late
S01034,16/06/2024,Geography,Present
S01034,27/06/2024,Geography,Present
S01034,18/11/2024,Geography,Present
S01035,21/08/2024,Geography,Excused
S01035,08/12/2024,Geography,Late
S01035,17/02/2025,Geography,Absent
S01036,16/05/2024,Geography,Excused
S01036,02/04/2024,Geography,Left Early
S01037,05/08/2024,Geography,Present
S01037,18/10/2024,Geography,Present
S01037,06/08/2024,Geography,Absent
S01037,31/01/2025,Geography,Absent
S01037,05/05/2024,Geography,Late
S01038,01/02/2025,Geography,Excused
S01038,13/08/2024,Geography,Excused
S01038,12/01/2025,Geography,Present
S01038,17/04/2024,Geography,Late
S01038,02/04/2024,Geography,Late
S01038,01/01/2025,Geography,Absent
S01038,05/07/2024,Geography,Left Early
S01038,02/04/2024,Geography,Absent
S01038,08/08/2024,Geography,Late
S01038,20/07/2024,Geography,Late
S01039,08/02/2025,Geography,Absnt
S01039,25/11/2024,Geography,Absent
S01039,05/08/2024,Geography,Present
S01039,14/11/2024,Geography,Present
S01039,18/07/2024,Geography,Late
S01039,17/07/2024,Geography,Left Early
S01040,29/01/2025,Geography,Present
S01040,02/05/2024,Geography,Absnt
S01040,02/08/2024,Geography,Present
S01041,28/06/2024,Geography,Present
S01041,06/09/2024,Geography,Absnt
S01041,03/05/2024,Geography,Left Early
S01041,20/10/2024,Geography,Late
S01042,08/03/2025,Geography,Left Early
S01042,06/11/2024,Geography,Excused
S01042,25/08/2024,Geography,Excused
S01042,09/03/2025,Geography,Late
S01042,19/11/2024,Geography,Late
S01042,23/12/2024,Geography,Absnt
S01043,08/05/2024,Geography,Late
S01043,28/03/2024,Geography,Absent
S01043,03/05/2024,Geography,Late
S01043,14/10/2024,Geography,Absnt
S01044,09/03/2025,Geography,Present
S01044,11/02/2025,Geography,Absent
S01044,11/06/2024,Geography,Late
S01044,12/04/2024,Geography,Left Early
S01045,28/05/2024,Geography,Absent
S01045,11/11/2024,Geography,Absnt
S01045,18/01/2025,Geography,Left Early
S01045,24/04/2024,Geography,Late
S01045,17/04/2024,Geography,Present
S01045,27/06/2024,Geography,Late
S01045,28/09/2024,Geography,Absnt
S01046,19/10/2024,Geography,Late
S01046,25/11/2024,Geography,Present
S01046,21/03/2024,Geography,Late
S01046,12/06/2024,Geography,Absnt
S01046,18/01/2025,Geography,Absnt
S01047,13/01/2025,Geography,Late
S01048,28/10/2024,Geography,Left Early
S01048,07/05/2024,Geography,Absnt
S01048,01/01/2025,Geography,Late
S01048,06/08/2024,Geography,Present
S01048,25/12/2024,Geography,Late
S01048,10/08/2024,Geography,Late
S01049,30/09/2024,Geography,Present
S01049,29/08/2024,Geography,Excused
S01049,22/07/2024,Geography,Excused
S01049,11/02/2025,Geography,Late
S01050,17/08/2024,Geography,Absent
S01050,06/06/2024,Geography,Late
S01050,19/05/2024,Geography,Late
S01050,10/03/2024,Geography,Late
S01051,06/09/2024,Geography,Excused
S01051,08/03/2025,Geography,Excused
S01051,13/12/2024,Geography,Excused
S01051,08/01/2025,Geography,Absent
S01051,17/02/2025,Geography,Left Early
S01052,14/02/2025,Geography,Absnt
S01052,29/01/2025,Geography,Excused
S01052,11/06/2024,Geography,Excused
S01053,09/05/2024,Geography,Left Early
S01053,14/07/2024,Geography,Present
S01053,03/12/2024,Geography,Left Early
S01053,21/07/2024,Geography,Left Early
S01053,05/04/2024,Geography,Late
S01054,30/03/2024,Geography,Present
S01054,14/09/2024,Geography,Late
S01054,15/10/2024,Geography,Late
S01054,17/09/2024,Geography,Left Early
S01054,17/09/2024,Geography,Left Early
S01054,26/09/2024,Geography,Absnt
S01054,19/11/2024,Geography,Left Early
S01054,10/02/2025,Geography,Present
S01054,30/12/2024,Geography,Present
S01055,01/05/2024,Geography,Present
S01055,29/08/2024,Geography,Late
S01055,19/04/2024,Geography,Present
S01056,17/08/2024,Geography,Late
S01056,23/08/2024,Geography,Late
S01057,25/06/2024,Geography,Excused
S01057,27/07/2024,Geography,Present
S01057,18/12/2024,Geography,Late
S01058,09/11/2024,Geography,Absent
S01058,10/07/2024,Geography,Late
S01058,25/06/2024,Geography,Present
S01058,01/10/2024,Geography,Present
S01058,26/02/2025,Geography,Absnt
S01058,31/12/2024,Geography,Present
S01059,30/04/2024,Geography,Late
S01059,04/03/2025,Geography,Excused
S01059,02/11/2024,Geography,Late
S01060,17/09/2024,Geography,Excused
S01060,21/08/2024,Geography,Present
S01060,17/06/2024,Geography,Present
S01060,27/08/2024,Geography,Left Early
S01060,05/06/2024,Geography,Excused
S01060,16/06/2024,Geography,Absent
S01060,29/03/2024,Geography,Late
S01060,29/01/2025,Geography,Absnt
S01060,14/03/2024,Geography,Late
S01061,23/03/2024,Geography,Present
S01062,05/03/2025,Geography,Left Early
S01062,16/09/2024,Geography,Late
S01063,11/03/2024,Geography,Late
S01063,27/06/2024,Geography,Absnt
S01063,25/07/2024,Geography,Excused
S01063,16/04/2024,Geography,Absent
S01063,06/07/2024,Geography,Absent
S01064,04/10/2024,Geography,Absent
S01064,02/02/2025,Geography,Left Early
S01065,02/07/2024,Geography,Late
S01065,05/09/2024,Geography,Present
S01065,04/05/2024,Geography,Absnt
S01065,26/03/2024,Geography,Late
S01065,31/03/2024,Geography,Absnt
S01066,25/03/2024,Geography,Left Early
S01066,04/08/2024,Geography,Present
S01067,25/07/2024,Geography,Present
S01067,05/07/2024,Geography,Absent
S01067,30/01/2025,Geography,Late
S01068,28/01/2025,Geography,Late
S01068,05/09/2024,Geography,Present
S01068,06/05/2024,Geography,Absnt
S01068,07/02/2025,Geography,Absent
S01069,19/04/2024,Geography,Late
S01069,16/03/2024,Geography,Absent
S01069,17/11/2024,Geography,Excused
S01069,30/03/2024,Geography,Absent
S01069,27/04/2024,Geography,Absnt
S01071,11/11/2024,Geography,Excused
S01071,25/12/2024,Geography,Excused
S01071,23/11/2024,Geography,Left Early
S01071,28/08/2024,Geography,Absnt
S01071,26/02/2025,Geography,Late
S01071,28/10/2024,Geography,Left Early
S01072,26/09/2024,Geography,Left Early
S01072,10/11/2024,Geography,Absnt
S01072,27/05/2024,Geography,Absnt
S01072,17/10/2024,Geography,Late
S01072,08/05/2024,Geography,Excused
S01072,13/08/2024,Geography,Absnt
S01072,05/04/2024,Geography,Present
S01072,25/12/2024,Geography,Left Early
S01073,22/03/2024,Geography,Excused
S01073,19/10/2024,Geography,Late
S01073,17/07/2024,Geography,Late
S01073,01/10/2024,Geography,Left Early
S01074,25/10/2024,Geography,Late
S01074,27/11/2024,Geography,Absnt
S01074,03/12/2024,Geography,Excused
S01075,13/10/2024,Geography,Late
S01075,09/12/2024,Geography,Present
S01075,30/01/2025,Geography,Excused
S01075,05/11/2024,Geography,Left Early
S01075,31/05/2024,Geography,Late
S01076,18/06/2024,Geography,Excused
S01076,06/03/2025,Geography,Absent
S01076,14/03/2024,Geography,Late
S01076,14/02/2025,Geography,Excused
S01076,21/09/2024,Geography,Late
S01076,28/01/2025,Geography,Absnt
S01076,20/03/2024,Geography,Late
S01076,05/03/2025,Geography,Absent
S01077,10/06/2024,Geography,Absnt
S01077,19/10/2024,Geography,Late
S01077,03/02/2025,Geography,Present
S01077,16/08/2024,Geography,Excused
S01078,11/08/2024,Geography,Left Early
S01078,31/07/2024,Geography,Excused
S01078,11/09/2024,Geography,Left Early
S01078,12/06/2024,Geography,Late
S01078,15/05/2024,Geography,Absent
S01078,15/12/2024,Geography,Present
S01079,06/09/2024,Geography,Excused
S01079,01/11/2024,Geography,Present
S01079,11/01/2025,Geography,Absent
S01079,11/03/2024,Geography,Present
S01080,17/01/2025,Geography,Excused
S01080,12/11/2024,Geography,Present
S01080,30/06/2024,Geography,Absnt
S01080,10/10/2024,Geography,Absent
S01081,15/06/2024,Geography,Left Early
S01081,14/01/2025,Geography,Absent
S01081,12/06/2024,Geography,Left Early
S01081,02/10/2024,Geography,Absent
S01081,14/03/2024,Geography,Present
S01082,06/02/2025,Geography,Absnt
S01082,12/02/2025,Geography,Absnt
S01082,09/05/2024,Geography,Late
S01082,11/06/2024,Geography,Present
S01082,30/04/2024,Geography,Late
S01082,29/05/2024,Geography,Present
S01083,07/10/2024,Geography,Excused
S01083,29/04/2024,Geography,Absnt
S01083,23/10/2024,Geography,Present
S01083,22/07/2024,Geography,Absent
S01083,16/01/2025,Geography,Present
S01083,13/09/2024,Geography,Present
S01083,21/12/2024,Geography,Absent
S01083,11/05/2024,Geography,Left Early
S01084,24/06/2024,Geography,Absnt
S01084,12/07/2024,Geography,Present
S01084,01/11/2024,Geography,Late
S01084,07/07/2024,Geography,Excused
S01084,27/08/2024,Geography,Present
S01084,18/09/2024,Geography,Present
S01085,13/05/2024,Geography,Late
S01085,26/10/2024,Geography,Late
S01085,07/08/2024,Geography,Present
S01085,23/08/2024,Geography,Excused
S01085,15/09/2024,Geography,Late
S01085,31/01/2025,Geography,Late
S01085,10/11/2024,Geography,Present
S01086,09/11/2024,Geography,Excused
S01086,21/11/2024,Geography,Absent
S01086,17/06/2024,Geography,Left Early
S01086,29/07/2024,Geography,Absnt
S01087,09/07/2024,Geography,Left Early
S01087,21/03/2024,Geography,Left Early
S01087,24/11/2024,Geography,Left Early
S01087,18/09/2024,Geography,Excused
S01088,08/02/2025,Geography,Late
S01088,06/05/2024,Geography,Present
S01088,07/03/2025,Geography,Late
S01088,13/04/2024,Geography,Late
S01088,26/06/2024,Geography,Absent
S01089,03/01/2025,Geography,Absnt
S01089,07/05/2024,Geography,Absent
S01089,07/03/2025,Geography,Left Early
S01089,19/01/2025,Geography,Late
S01089,11/04/2024,Geography,Present
S01090,27/02/2025,Geography,Present
S01090,15/11/2024,Geography,Present
S01090,26/08/2024,Geography,Absent
S01090,02/11/2024,Geography,Late
S01090,11/10/2024,Geography,Absent
S01090,08/02/2025,Geography,Absnt
S01090,04/08/2024,Geography,Present
S01090,30/09/2024,Geography,Present
S01091,04/12/2024,Geography,Present
S01091,07/11/2024,Geography,Present
S01091,01/02/2025,Geography,Late
S01092,23/09/2024,Geography,Present
S01092,23/02/2025,Geography,Late
S01092,02/03/2025,Geography,Absent
S01093,24/02/2025,Geography,Late
S01093,23/01/2025,Geography,Absent
S01093,07/06/2024,Geography,Excused
S01093,03/11/2024,Geography,Late
S01093,28/01/2025,Geography,Present
S01093,10/07/2024,Geography,Excused
S01094,03/04/2024,Geography,Left Early
S01094,11/02/2025,Geography,Late
S01094,09/11/2024,Geography,Excused
S01094,17/02/2025,Geography,Present
S01095,30/08/2024,Geography,Left Early
S01095,29/05/2024,Geography,Present
S01095,19/08/2024,Geography,Absent
S01095,08/07/2024,Geography,Late
S01095,01/06/2024,Geography,Present
S01095,03/05/2024,Geography,Left Early
S01096,22/05/2024,Geography,Late
S01096,01/08/2024,Geography,Absnt
S01096,09/12/2024,Geography,Present
S01096,27/04/2024,Geography,Present
S01097,31/03/2024,Geography,Absnt
S01097,03/04/2024,Geography,Left Early
S01097,19/09/2024,Geography,Excused
S01097,17/02/2025,Geography,Present
S01097,09/01/2025,Geography,Absnt
S01097,26/06/2024,Geography,Left Early
S01097,03/11/2024,Geography,Left Early
S01098,24/03/2024,Geography,Absent
S01098,14/11/2024,Geography,Present
S01098,14/03/2024,Geography,Excused
S01098,01/01/2025,Geography,Late
S01098,18/10/2024,Geography,Left Early
S01098,13/02/2025,Geography,Present
S01098,02/06/2024,Geography,Absent
S01098,19/01/2025,Geography,Present
S01098,15/05/2024,Geography,Absnt
S01099,17/11/2024,Geography,Absent
S01099,17/12/2024,Geography,Present
S01099,29/07/2024,Geography,Absnt
S01099,30/01/2025,Geography,Present
S01099,26/04/2024,Geography,Present
S01099,27/11/2024,Geography,Left Early
S01099,29/10/2024,Geography,Present
S01100,06/04/2024,Geography,Late
S01100,13/05/2024,Geography,Absent
S01100,02/10/2024,Geography,Left Early
S01101,01/05/2024,Geography,Present
S01101,22/01/2025,Geography,Late
S01101,17/08/2024,Geography,Excused
S01101,05/11/2024,Geography,Excused
S01102,30/03/2024,Geography,Absent
S01102,07/08/2024,Geography,Left Early
S01102,11/08/2024,Geography,Left Early
S01102,15/08/2024,Geography,Present
S01102,18/04/2024,Geography,Late
S01102,15/04/2024,Geography,Present
S01102,02/11/2024,Geography,Excused
S01102,18/07/2024,Geography,Late
S01103,29/07/2024,Geography,Excused
S01103,01/05/2024,Geography,Excused
S01103,24/08/2024,Geography,Late
S01103,16/04/2024,Geography,Absnt
S01103,08/09/2024,Geography,Present
S01103,01/08/2024,Geography,Late
S01103,21/11/2024,Geography,Late
S01104,08/07/2024,Geography,Late
S01104,28/11/2024,Geography,Left Early
S01104,16/11/2024,Geography,Absent
S01104,16/04/2024,Geography,Present
S01104,21/06/2024,Geography,Excused
S01105,14/06/2024,Geography,Late
S01105,30/03/2024,Geography,Absent
S01105,14/05/2024,Geography,Late
S01106,04/04/2024,Geography,Excused
S01106,06/08/2024,Geography,Absnt
S01106,14/02/2025,Geography,Excused
S01106,18/10/2024,Geography,Excused
S01106,09/06/2024,Geography,Absent
S01106,01/03/2025,Geography,Absnt
S01106,09/07/2024,Geography,Present
S01107,10/01/2025,Geography,Absnt
S01107,13/05/2024,Geography,Left Early
S01107,24/08/2024,Geography,Present
S01107,22/05/2024,Geography,Present
S01107,20/07/2024,Geography,Late
S01108,18/03/2024,Geography,Late
S01108,15/05/2024,Geography,Left Early
S01108,20/04/2024,Geography,Present
S01108,23/08/2024,Geography,Late
S01108,21/04/2024,Geography,Late
S01109,22/11/2024,Geography,Present
S01109,26/06/2024,Geography,Left Early
S01109,26/04/2024,Geography,Present
S01109,09/06/2024,Geography,Absnt
S01109,05/05/2024,Geography,Late
S01110,20/12/2024,Geography,Present
S01110,26/05/2024,Geography,Present
S01110,20/07/2024,Geography,Present
S01110,20/02/2025,Geography,Absent
S01111,12/02/2025,Geography,Absnt
S01111,20/08/2024,Geography,Present
S01111,02/12/2024,Geography,Left Early
S01111,18/05/2024,Geography,Left Early
S01111,12/11/2024,Geography,Excused
S01111,26/01/2025,Geography,Excused
S01111,06/02/2025,Geography,Present
S01111,11/10/2024,Geography,Excused
S01111,30/05/2024,Geography,Absent
S01112,30/04/2024,Geography,Late
S01112,09/08/2024,Geography,Left Early
S01112,31/08/2024,Geography,Late
S01112,05/09/2024,Geography,Left Early
S01112,11/03/2024,Geography,Left Early
S01112,12/06/2024,Geography,Excused
S01113,21/01/2025,Geography,Absnt
S01113,13/10/2024,Geography,Absnt
S01113,20/03/2024,Geography,Left Early
S01113,04/09/2024,Geography,Late
S01113,08/07/2024,Geography,Present
S01114,11/07/2024,Geography,Left Early
S01114,19/02/2025,Geography,Left Early
S01114,04/02/2025,Geography,Excused
S01114,03/03/2025,Geography,Late
S01115,12/07/2024,Geography,Late
S01115,02/02/2025,Geography,Late
S01115,05/04/2024,Geography,Left Early
S01115,16/05/2024,Geography,Present
S01115,17/11/2024,Geography,Present
S01116,05/04/2024,Geography,Late
S01116,31/12/2024,Geography,Absent
S01117,03/09/2024,Geography,Late
S01117,02/05/2024,Geography,Excused
S01117,02/10/2024,Geography,Late
S01117,27/06/2024,Geography,Excused
S01117,11/04/2024,Geography,Absent
S01118,04/01/2025,Geography,Absent
S01118,02/02/2025,Geography,Present
S01118,22/06/2024,Geography,Excused
S01119,02/10/2024,Geography,Absent
S01119,10/03/2024,Geography,Late
S01119,18/09/2024,Geography,Late
S01119,20/05/2024,Geography,Present
S01119,19/05/2024,Geography,Left Early
S01120,25/02/2025,Geography,Late
S01120,10/05/2024,Geography,Late
S01120,18/11/2024,Geography,Absnt
S01120,29/07/2024,Geography,Absnt
S01120,01/11/2024,Geography,Present
S01121,05/05/2024,Geography,Excused
S01121,15/09/2024,Geography,Present
S01121,18/01/2025,Geography,Late
S01121,17/12/2024,Geography,Late
S01122,31/07/2024,Geography,Absent
S01122,30/10/2024,Geography,Excused
S01122,05/07/2024,Geography,Late
S01122,12/08/2024,Geography,Late
S01122,08/09/2024,Geography,Present
S01123,22/02/2025,Geography,Left Early
S01123,31/01/2025,Geography,Absnt
S01123,06/06/2024,Geography,Late
S01123,30/10/2024,Geography,Excused
S01123,28/02/2025,Geography,Present
S01124,03/09/2024,Geography,Present
S01124,07/03/2025,Geography,Present
S01124,13/05/2024,Geography,Late
S01125,21/10/2024,Geography,Left Early
S01125,28/11/2024,Geography,Absent
S01125,15/01/2025,Geography,Absent
S01125,12/08/2024,Geography,Late
S01125,18/11/2024,Geography,Excused
S01125,16/11/2024,Geography,Left Early
S01125,06/02/2025,Geography,Late
S01125,01/12/2024,Geography,Late
S01125,25/07/2024,Geography,Present
S01125,08/11/2024,Geography,Left Early
S01125,01/12/2024,Geography,Present
S01126,18/10/2024,Geography,Present
S01126,27/03/2024,Geography,Absnt
S01126,24/09/2024,Geography,Left Early
S01126,17/11/2024,Geography,Late
S01127,29/10/2024,Geography,Present
S01127,03/06/2024,Geography,Excused
S01127,02/11/2024,Geography,Left Early
S01127,22/05/2024,Geography,Absnt
S01127,13/01/2025,Geography,Absnt
S01127,31/03/2024,Geography,Present
S01127,26/03/2024,Geography,Present
S01128,20/11/2024,Geography,Absnt
S01128,15/05/2024,Geography,Late
S01128,18/06/2024,Geography,Absent
S01128,13/07/2024,Geography,Late
S01129,28/02/2025,Geography,Present
S01129,24/01/2025,Geography,Late
S01129,08/10/2024,Geography,Late
S01130,26/05/2024,Geography,Absnt
S01130,29/06/2024,Geography,Present
S01130,13/09/2024,Geography,Present
S01130,19/01/2025,Geography,Excused
S01130,08/06/2024,Geography,Left Early
S01130,15/02/2025,Geography,Excused
S01131,18/06/2024,Geography,Absent
S01131,17/10/2024,Geography,Excused
S01131,10/10/2024,Geography,Excused
S01131,24/03/2024,Geography,Late
S01132,22/04/2024,Geography,Late
S01132,26/03/2024,Geography,Late
S01132,16/03/2024,Geography,Left Early
S01133,28/12/2024,Geography,Excused
S01133,22/02/2025,Geography,Present
S01133,21/05/2024,Geography,Present
S01133,14/09/2024,Geography,Absnt
S01133,05/04/2024,Geography,Left Early
S01133,08/07/2024,Geography,Present
S01134,10/05/2024,Geography,Absent
S01134,28/07/2024,Geography,Excused
S01134,22/09/2024,Geography,Present
S01134,01/02/2025,Geography,Excused
S01134,15/11/2024,Geography,Present
S01134,12/10/2024,Geography,Left Early
S01135,08/02/2025,Geography,Excused
S01135,23/02/2025,Geography,Late
S01135,05/09/2024,Geography,Present
S01135,30/11/2024,Geography,Absent
S01135,08/11/2024,Geography,Late
S01135,27/08/2024,Geography,Left Early
S01135,11/10/2024,Geography,Absnt
S01136,13/04/2024,Geography,Present
S01136,09/10/2024,Geography,Late
S01136,06/08/2024,Geography,Left Early
S01136,18/06/2024,Geography,Late
S01136,09/03/2024,Geography,Absent
S01136,20/07/2024,Geography,Late
S01136,18/05/2024,Geography,Excused
S01136,06/10/2024,Geography,Late
S01136,13/09/2024,Geography,Left Early
S01136,27/09/2024,Geography,Left Early
S01137,20/11/2024,Geography,Present
S01137,13/12/2024,Geography,Left Early
S01137,21/08/2024,Geography,Present
S01138,15/07/2024,Geography,Absnt
S01138,10/10/2024,Geography,Late
S01138,10/10/2024,Geography,Present
S01139,14/08/2024,Geography,Late
S01139,11/12/2024,Geography,Excused
S01139,22/10/2024,Geography,Late
S01139,18/08/2024,Geography,Absnt
S01139,14/05/2024,Geography,Absnt
S01140,01/09/2024,Geography,Absent
S01140,05/08/2024,Geography,Absnt
S01141,29/01/2025,Geography,Absent
S01142,13/09/2024,Geography,Absnt
S01142,24/10/2024,Geography,Absent
S01142,18/05/2024,Geography,Excused
S01142,28/01/2025,Geography,Late
S01142,13/07/2024,Geography,Absent
S01143,26/08/2024,Geography,Late
S01143,02/07/2024,Geography,Present
S01143,07/01/2025,Geography,Late
S01143,07/07/2024,Geography,Late
S01143,27/09/2024,Geography,Present
S01143,10/09/2024,Geography,Late
S01145,18/06/2024,Geography,Late
S01145,30/12/2024,Geography,Absnt
S01145,02/05/2024,Geography,Late
S01146,12/11/2024,Geography,Absnt
S01146,06/01/2025,Geography,Present
S01146,02/04/2024,Geography,Late
S01147,04/06/2024,Geography,Late
S01147,19/05/2024,Geography,Present
S01147,31/01/2025,Geography,Late
S01147,08/09/2024,Geography,Present
S01147,24/09/2024,Geography,Excused
S01147,22/06/2024,Geography,Left Early
S01148,16/12/2024,Geography,Late
S01148,09/09/2024,Geography,Late
S01148,29/10/2024,Geography,Present
S01148,28/02/2025,Geography,Absent
S01149,28/09/2024,Geography,Present
S01149,28/12/2024,Geography,Present
S01149,08/06/2024,Geography,Late
S01150,17/02/2025,Geography,Present
S01150,08/03/2025,Geography,Late
S01150,02/05/2024,Geography,Present
S01150,08/05/2024,Geography,Late
S01150,17/02/2025,Geography,Present
S01151,09/06/2024,Geography,Present
S01151,26/04/2024,Geography,Absent
S01151,12/05/2024,Geography,Absent
S01151,22/07/2024,Geography,Present
S01151,12/08/2024,Geography,Late
S01152,18/06/2024,Geography,Late
S01152,23/08/2024,Geography,Absnt
S01153,03/05/2024,Geography,Late
S01153,09/03/2024,Geography,Present
S01153,09/12/2024,Geography,Late
S01153,17/04/2024,Geography,Excused
S01153,25/04/2024,Geography,Present
S01153,25/09/2024,Geography,Late
S01153,29/12/2024,Geography,Absent
S01153,18/06/2024,Geography,Excused
S01154,18/10/2024,Geography,Present
S01154,20/11/2024,Geography,Excused
S01155,09/06/2024,Geography,Excused
S01155,09/02/2025,Geography,Present
S01155,07/08/2024,Geography,Absnt
S01155,23/03/2024,Geography,Present
S01155,17/12/2024,Geography,Absent
S01155,21/05/2024,Geography,Present
S01155,20/10/2024,Geography,Absent
S01156,24/07/2024,Geography,Excused
S01156,04/04/2024,Geography,Present
S01156,25/08/2024,Geography,Absent
S01156,16/10/2024,Geography,Absent
S01156,22/01/2025,Geography,Late
S01157,26/05/2024,Geography,Present
S01157,15/06/2024,Geography,Absent
S01157,09/01/2025,Geography,Present
S01158,21/02/2025,Geography,Late
S01158,23/11/2024,Geography,Excused
S01158,27/09/2024,Geography,Present
S01158,11/01/2025,Geography,Late
S01159,22/06/2024,Geography,Absnt
S01159,06/10/2024,Geography,Late
S01159,07/02/2025,Geography,Late
S01160,24/04/2024,Geography,Absent
S01160,14/05/2024,Geography,Left Early
S01160,11/04/2024,Geography,Absnt
S01160,13/06/2024,Geography,Present
S01160,12/12/2024,Geography,Late
S01160,19/04/2024,Geography,Late
S01160,18/10/2024,Geography,Absent
S01161,16/10/2024,Geography,Absent
S01161,04/08/2024,Geography,Late
S01161,28/03/2024,Geography,Present
S01161,30/09/2024,Geography,Present
S01161,03/06/2024,Geography,Left Early
S01161,23/10/2024,Geography,Absnt
S01161,06/01/2025,Geography,Absent
S01161,26/08/2024,Geography,Late
S01161,29/12/2024,Geography,Present
S01161,02/01/2025,Geography,Left Early
S01162,08/05/2024,Geography,Excused
S01162,23/03/2024,Geography,Excused
S01162,20/01/2025,Geography,Excused
S01162,20/11/2024,Geography,Late
S01162,15/10/2024,Geography,Excused
S01162,19/02/2025,Geography,Absnt
S01162,15/11/2024,Geography,Excused
S01162,16/10/2024,Geography,Left Early
S01163,07/11/2024,Geography,Absent
S01163,01/02/2025,Geography,Excused
S01163,02/12/2024,Geography,Late
S01163,31/08/2024,Geography,Late
S01164,17/05/2024,Geography,Excused
S01165,15/10/2024,Geography,Absent
S01165,09/11/2024,Geography,Absent
S01165,14/12/2024,Geography,Present
S01165,28/05/2024,Geography,Late
S01165,06/03/2025,Geography,Present
S01165,29/08/2024,Geography,Left Early
S01165,15/06/2024,Geography,Present
S01165,15/07/2024,Geography,Absnt
S01166,02/03/2025,Geography,Excused
S01166,18/06/2024,Geography,Late
S01166,08/10/2024,Geography,Late
S01166,24/09/2024,Geography,Present
S01166,12/03/2024,Geography,Late
S01166,04/05/2024,Geography,Present
S01167,03/02/2025,Geography,Left Early
S01167,28/11/2024,Geography,Excused
S01167,05/11/2024,Geography,Present
S01167,02/02/2025,Geography,Late
S01167,03/05/2024,Geography,Excused
S01167,20/05/2024,Geography,Late
S01167,27/05/2024,Geography,Absent
S01168,06/05/2024,Geography,Left Early
S01168,29/05/2024,Geography,Absent
S01168,01/09/2024,Geography,Absent
S01168,03/05/2024,Geography,Present
S01168,06/01/2025,Geography,Excused
S01169,28/05/2024,Geography,Present
S01169,31/07/2024,Geography,Excused
S01169,03/05/2024,Geography,Present
S01170,24/09/2024,Geography,Present
S01170,13/05/2024,Geography,Absnt
S01170,10/11/2024,Geography,Late
S01171,03/09/2024,Geography,Absent
S01171,16/01/2025,Geography,Present
S01171,13/10/2024,Geography,Absent
S01171,08/06/2024,Geography,Left Early
S01171,19/08/2024,Geography,Late
S01171,28/02/2025,Geography,Excused
S01171,03/09/2024,Geography,Present
S01171,09/03/2025,Geography,Left Early
S01172,16/07/2024,Geography,Present
S01172,07/11/2024,Geography,Absent
S01172,19/10/2024,Geography,Present
S01172,27/02/2025,Geography,Absnt
S01172,29/07/2024,Geography,Late
S01173,23/01/2025,Geography,Absent
S01173,17/01/2025,Geography,Late
S01173,20/06/2024,Geography,Late
S01173,27/09/2024,Geography,Excused
S01173,14/04/2024,Geography,Late
S01174,22/02/2025,Geography,Present
S01174,16/03/2024,Geography,Absent
S01174,25/09/2024,Geography,Excused
S01174,12/09/2024,Geography,Excused
S01175,05/04/2024,Geography,Late
S01175,19/11/2024,Geography,Present
S01175,06/01/2025,Geography,Present
S01175,08/10/2024,Geography,Absent
S01175,26/11/2024,Geography,Absent
S01176,31/07/2024,Geography,Absnt
S01176,13/09/2024,Geography,Present
